user,item,rating,names
153,25,5.0,Mloukhiyeh
153,26,3.0,Falafel
153,27,3.0,Paella
153,29,2.0,Ceasar Salad
153,30,3.0,Pasta Salad
153,31,5.0,Chicken Strips
153,32,5.0,French Fries
153,33,3.0,Mashed Potatoes
153,34,5.0,Riz 3a Djej
153,35,3.0,Doughnut
153,36,3.0,Pain Perdu
153,37,4.0,Cookies
153,38,4.0,Lazy Cake
153,39,3.0,Apple Pie
153,40,3.0,Macarons
153,41,4.0,Molten Chocolate Cake
153,42,5.0,Crêpes
153,43,5.0,Pancakes
153,44,5.0,Shawarma
153,45,3.0,Tiramisù
153,46,5.0,Shish Tawook
153,47,3.0,Bruschetta 
153,48,3.0,Spring Rolls
153,49,4.0,Fajitas
153,50,4.0,Lentil Soup
153,51,3.0,Fasoolia
153,52,4.0,Loubye
153,53,5.0,Omelette
153,54,2.0,Avocado Toast
153,56,5.0,Guacamole
153,57,4.0,Garlic Bread
153,58,2.0,Eggplant Parmigiana
153,60,4.0,Muffins
153,61,2.0,Custard
153,62,3.0,Banana Bread
153,63,5.0,Scrambled Eggs
154,1,3.0,Pesto Pasta
154,2,1.0,Pasta with Tomato Sauce
154,3,4.0,Hamburger
154,4,4.0,Pizza Margherita
154,5,5.0,Steak
154,6,4.0,Chicken Burger
154,8,4.0,Grilled Chicken with Vegetables 
154,9,4.0,Escalope
154,11,4.0,Ravioli
154,12,3.0,Quesadillas
154,14,3.0,Chocolate Tart
154,15,2.0,Lasagna
154,16,1.0,Biryani
154,17,2.0,Croissants
154,18,4.0,Mozzarella Sticks
154,19,4.0,Tacos
154,20,3.0,Ramen Noodles
154,21,4.0,Sushi
154,22,3.0,Tortillas
154,23,4.0,Brownies
154,24,5.0,Pepperoni Pizza
154,25,3.0,Mloukhiyeh
154,26,3.0,Falafel
154,28,3.0,Risotto
154,29,4.0,Ceasar Salad
154,30,2.0,Pasta Salad
154,31,4.0,Chicken Strips
154,32,4.0,French Fries
154,33,4.0,Mashed Potatoes
154,34,5.0,Riz 3a Djej
154,35,3.0,Doughnut
154,36,3.0,Pain Perdu
154,37,5.0,Cookies
154,38,1.0,Lazy Cake
154,39,1.0,Apple Pie
154,40,1.0,Macarons
154,41,3.0,Molten Chocolate Cake
154,42,4.0,Crêpes
154,43,4.0,Pancakes
154,44,4.0,Shawarma
154,45,1.0,Tiramisù
154,46,4.0,Shish Tawook
154,47,4.0,Bruschetta 
154,48,4.0,Spring Rolls
154,49,3.0,Fajitas
154,51,3.0,Fasoolia
154,52,2.0,Loubye
154,53,4.0,Omelette
154,54,3.0,Avocado Toast
154,56,3.0,Guacamole
154,57,4.0,Garlic Bread
154,59,1.0,Roasted Cauliflower
154,60,3.0,Muffins
154,61,4.0,Custard
154,62,4.0,Banana Bread
154,63,2.0,Scrambled Eggs
155,1,1.0,Pesto Pasta
155,2,3.0,Pasta with Tomato Sauce
155,3,5.0,Hamburger
155,4,5.0,Pizza Margherita
155,5,4.0,Steak
155,6,5.0,Chicken Burger
155,7,5.0,Fish Filet
155,8,5.0,Grilled Chicken with Vegetables 
155,9,5.0,Escalope
155,10,4.0,Tuna Sandwich 
155,11,2.0,Ravioli
155,12,3.0,Quesadillas
155,13,2.0,Grilled Shrimps
155,14,4.0,Chocolate Tart
155,15,4.0,Lasagna
155,16,1.0,Biryani
155,17,5.0,Croissants
155,18,5.0,Mozzarella Sticks
155,19,3.0,Tacos
155,22,3.0,Tortillas
155,23,5.0,Brownies
155,25,4.0,Mloukhiyeh
155,26,4.0,Falafel
155,27,4.0,Paella
155,28,3.0,Risotto
155,29,5.0,Ceasar Salad
155,30,5.0,Pasta Salad
155,31,5.0,Chicken Strips
155,32,5.0,French Fries
155,33,3.0,Mashed Potatoes
155,34,5.0,Riz 3a Djej
155,35,5.0,Doughnut
155,36,2.0,Pain Perdu
155,37,3.0,Cookies
155,38,4.0,Lazy Cake
155,39,5.0,Apple Pie
155,40,2.0,Macarons
155,41,5.0,Molten Chocolate Cake
155,42,4.0,Crêpes
155,43,4.0,Pancakes
155,44,5.0,Shawarma
155,45,2.0,Tiramisù
155,46,5.0,Shish Tawook
155,47,2.0,Bruschetta 
155,48,3.0,Spring Rolls
155,49,5.0,Fajitas
155,50,4.0,Lentil Soup
155,51,1.0,Fasoolia
155,52,1.0,Loubye
155,53,4.0,Omelette
155,54,1.0,Avocado Toast
155,56,1.0,Guacamole
155,57,3.0,Garlic Bread
155,58,3.0,Eggplant Parmigiana
155,59,3.0,Roasted Cauliflower
155,60,3.0,Muffins
155,61,2.0,Custard
155,62,4.0,Banana Bread
155,63,5.0,Scrambled Eggs
156,1,5.0,Pesto Pasta
156,2,4.0,Pasta with Tomato Sauce
156,3,5.0,Hamburger
156,4,3.0,Pizza Margherita
156,5,5.0,Steak
156,6,5.0,Chicken Burger
156,7,3.0,Fish Filet
156,8,5.0,Grilled Chicken with Vegetables 
156,9,5.0,Escalope
156,10,5.0,Tuna Sandwich 
156,11,3.0,Ravioli
156,12,5.0,Quesadillas
156,13,5.0,Grilled Shrimps
156,14,5.0,Chocolate Tart
156,15,2.0,Lasagna
156,16,3.0,Biryani
156,17,5.0,Croissants
156,18,5.0,Mozzarella Sticks
156,19,5.0,Tacos
156,20,5.0,Ramen Noodles
156,22,5.0,Tortillas
156,23,5.0,Brownies
156,24,3.0,Pepperoni Pizza
156,25,4.0,Mloukhiyeh
156,26,5.0,Falafel
156,27,2.0,Paella
156,28,5.0,Risotto
156,29,5.0,Ceasar Salad
156,30,5.0,Pasta Salad
156,31,5.0,Chicken Strips
156,32,4.0,French Fries
156,33,4.0,Mashed Potatoes
156,34,4.0,Riz 3a Djej
156,35,5.0,Doughnut
156,36,5.0,Pain Perdu
156,37,5.0,Cookies
156,38,5.0,Lazy Cake
156,39,5.0,Apple Pie
156,40,5.0,Macarons
156,41,5.0,Molten Chocolate Cake
156,42,5.0,Crêpes
156,43,5.0,Pancakes
156,44,5.0,Shawarma
156,45,5.0,Tiramisù
156,46,5.0,Shish Tawook
156,47,4.0,Bruschetta 
156,48,3.0,Spring Rolls
156,49,5.0,Fajitas
156,50,4.0,Lentil Soup
156,51,4.0,Fasoolia
156,52,4.0,Loubye
156,53,4.0,Omelette
156,57,3.0,Garlic Bread
156,58,2.0,Eggplant Parmigiana
156,59,5.0,Roasted Cauliflower
156,60,5.0,Muffins
156,61,5.0,Custard
156,62,5.0,Banana Bread
156,63,4.0,Scrambled Eggs
157,1,5.0,Pesto Pasta
157,2,3.0,Pasta with Tomato Sauce
157,3,5.0,Hamburger
157,4,4.0,Pizza Margherita
157,5,4.0,Steak
157,6,5.0,Chicken Burger
157,7,2.0,Fish Filet
157,8,5.0,Grilled Chicken with Vegetables 
157,9,5.0,Escalope
157,10,3.0,Tuna Sandwich 
157,11,4.0,Ravioli
157,12,5.0,Quesadillas
157,13,1.0,Grilled Shrimps
157,14,5.0,Chocolate Tart
157,15,3.0,Lasagna
157,16,4.0,Biryani
157,17,4.0,Croissants
157,18,4.0,Mozzarella Sticks
157,19,5.0,Tacos
157,20,5.0,Ramen Noodles
157,21,3.0,Sushi
157,22,5.0,Tortillas
157,23,5.0,Brownies
157,24,4.0,Pepperoni Pizza
157,25,5.0,Mloukhiyeh
157,26,3.0,Falafel
157,27,1.0,Paella
157,28,4.0,Risotto
157,29,4.0,Ceasar Salad
157,30,5.0,Pasta Salad
157,31,5.0,Chicken Strips
157,32,5.0,French Fries
157,33,2.0,Mashed Potatoes
157,34,5.0,Riz 3a Djej
157,35,4.0,Doughnut
157,36,4.0,Pain Perdu
157,37,5.0,Cookies
157,38,3.0,Lazy Cake
157,39,4.0,Apple Pie
157,40,3.0,Macarons
157,41,4.0,Molten Chocolate Cake
157,42,5.0,Crêpes
157,43,4.0,Pancakes
157,44,5.0,Shawarma
157,45,3.0,Tiramisù
157,46,5.0,Shish Tawook
157,47,4.0,Bruschetta 
157,48,4.0,Spring Rolls
157,49,5.0,Fajitas
157,50,4.0,Lentil Soup
157,51,3.0,Fasoolia
157,52,4.0,Loubye
157,53,4.0,Omelette
157,54,4.0,Avocado Toast
157,55,1.0,Salmon Tartare
157,56,5.0,Guacamole
157,57,4.0,Garlic Bread
157,58,5.0,Eggplant Parmigiana
157,59,4.0,Roasted Cauliflower
157,60,3.0,Muffins
157,61,4.0,Custard
157,62,2.0,Banana Bread
157,63,5.0,Scrambled Eggs
158,1,5.0,Pesto Pasta
158,2,3.0,Pasta with Tomato Sauce
158,3,5.0,Hamburger
158,4,5.0,Pizza Margherita
158,5,5.0,Steak
158,6,5.0,Chicken Burger
158,7,3.0,Fish Filet
158,8,2.0,Grilled Chicken with Vegetables 
158,9,5.0,Escalope
158,10,3.0,Tuna Sandwich 
158,11,5.0,Ravioli
158,12,5.0,Quesadillas
158,13,2.0,Grilled Shrimps
158,14,5.0,Chocolate Tart
158,15,5.0,Lasagna
158,17,5.0,Croissants
158,18,5.0,Mozzarella Sticks
158,19,5.0,Tacos
158,20,3.0,Ramen Noodles
158,21,5.0,Sushi
158,22,5.0,Tortillas
158,23,5.0,Brownies
158,24,1.0,Pepperoni Pizza
158,25,5.0,Mloukhiyeh
158,26,1.0,Falafel
158,27,5.0,Paella
158,28,3.0,Risotto
158,29,2.0,Ceasar Salad
158,30,3.0,Pasta Salad
158,31,5.0,Chicken Strips
158,32,5.0,French Fries
158,33,5.0,Mashed Potatoes
158,34,2.0,Riz 3a Djej
158,35,5.0,Doughnut
158,36,5.0,Pain Perdu
158,37,5.0,Cookies
158,38,5.0,Lazy Cake
158,39,3.0,Apple Pie
158,40,5.0,Macarons
158,41,5.0,Molten Chocolate Cake
158,42,5.0,Crêpes
158,43,5.0,Pancakes
158,44,5.0,Shawarma
158,45,5.0,Tiramisù
158,46,3.0,Shish Tawook
158,47,5.0,Bruschetta 
158,48,5.0,Spring Rolls
158,49,5.0,Fajitas
158,50,2.0,Lentil Soup
158,51,1.0,Fasoolia
158,52,1.0,Loubye
158,53,5.0,Omelette
158,54,1.0,Avocado Toast
158,55,3.0,Salmon Tartare
158,56,3.0,Guacamole
158,60,3.0,Muffins
158,61,2.0,Custard
158,62,5.0,Banana Bread
158,63,3.0,Scrambled Eggs
159,1,3.0,Pesto Pasta
159,2,2.0,Pasta with Tomato Sauce
159,3,4.0,Hamburger
159,4,4.0,Pizza Margherita
159,5,5.0,Steak
159,6,3.0,Chicken Burger
159,7,4.0,Fish Filet
159,8,4.0,Grilled Chicken with Vegetables 
159,9,5.0,Escalope
159,10,1.0,Tuna Sandwich 
159,11,2.0,Ravioli
159,12,5.0,Quesadillas
159,13,3.0,Grilled Shrimps
159,14,4.0,Chocolate Tart
159,15,4.0,Lasagna
159,16,3.0,Biryani
159,17,4.0,Croissants
159,18,4.0,Mozzarella Sticks
159,19,4.0,Tacos
159,20,4.0,Ramen Noodles
159,21,5.0,Sushi
159,22,5.0,Tortillas
159,23,4.0,Brownies
159,24,4.0,Pepperoni Pizza
159,25,4.0,Mloukhiyeh
159,26,3.0,Falafel
159,27,4.0,Paella
159,28,3.0,Risotto
159,29,2.0,Ceasar Salad
159,30,1.0,Pasta Salad
159,31,4.0,Chicken Strips
159,32,4.0,French Fries
159,33,3.0,Mashed Potatoes
159,34,3.0,Riz 3a Djej
159,35,4.0,Doughnut
159,36,4.0,Pain Perdu
159,37,4.0,Cookies
159,38,4.0,Lazy Cake
159,39,3.0,Apple Pie
159,40,3.0,Macarons
159,41,4.0,Molten Chocolate Cake
159,42,4.0,Crêpes
159,43,3.0,Pancakes
159,44,5.0,Shawarma
159,45,4.0,Tiramisù
159,46,4.0,Shish Tawook
159,47,4.0,Bruschetta 
159,48,3.0,Spring Rolls
159,49,5.0,Fajitas
159,51,4.0,Fasoolia
159,52,2.0,Loubye
159,53,4.0,Omelette
159,54,4.0,Avocado Toast
159,55,5.0,Salmon Tartare
159,56,5.0,Guacamole
159,57,4.0,Garlic Bread
159,58,5.0,Eggplant Parmigiana
159,59,2.0,Roasted Cauliflower
159,60,4.0,Muffins
159,61,3.0,Custard
159,62,4.0,Banana Bread
159,63,4.0,Scrambled Eggs
160,1,4.0,Pesto Pasta
160,2,5.0,Pasta with Tomato Sauce
160,3,5.0,Hamburger
160,4,5.0,Pizza Margherita
160,5,3.0,Steak
160,6,5.0,Chicken Burger
160,7,5.0,Fish Filet
160,8,5.0,Grilled Chicken with Vegetables 
160,9,5.0,Escalope
160,10,5.0,Tuna Sandwich 
160,11,3.0,Ravioli
160,12,5.0,Quesadillas
160,13,5.0,Grilled Shrimps
160,14,5.0,Chocolate Tart
160,15,3.0,Lasagna
160,17,5.0,Croissants
160,18,2.0,Mozzarella Sticks
160,19,5.0,Tacos
160,20,3.0,Ramen Noodles
160,21,5.0,Sushi
160,22,5.0,Tortillas
160,23,5.0,Brownies
160,24,5.0,Pepperoni Pizza
160,25,5.0,Mloukhiyeh
160,26,5.0,Falafel
160,27,5.0,Paella
160,28,5.0,Risotto
160,29,5.0,Ceasar Salad
160,30,5.0,Pasta Salad
160,31,5.0,Chicken Strips
160,32,5.0,French Fries
160,33,3.0,Mashed Potatoes
160,34,5.0,Riz 3a Djej
160,35,5.0,Doughnut
160,36,5.0,Pain Perdu
160,37,5.0,Cookies
160,38,4.0,Lazy Cake
160,39,3.0,Apple Pie
160,40,3.0,Macarons
160,41,5.0,Molten Chocolate Cake
160,42,5.0,Crêpes
160,43,5.0,Pancakes
160,44,5.0,Shawarma
160,45,5.0,Tiramisù
160,46,5.0,Shish Tawook
160,47,5.0,Bruschetta 
160,48,5.0,Spring Rolls
160,49,5.0,Fajitas
160,50,2.0,Lentil Soup
160,51,4.0,Fasoolia
160,52,4.0,Loubye
160,53,3.0,Omelette
160,54,5.0,Avocado Toast
160,55,5.0,Salmon Tartare
160,56,5.0,Guacamole
160,57,5.0,Garlic Bread
160,58,5.0,Eggplant Parmigiana
160,59,4.0,Roasted Cauliflower
160,60,4.0,Muffins
160,61,5.0,Custard
160,62,3.0,Banana Bread
160,63,5.0,Scrambled Eggs
161,1,4.0,Pesto Pasta
161,2,4.0,Pasta with Tomato Sauce
161,3,5.0,Hamburger
161,4,5.0,Pizza Margherita
161,7,4.0,Fish Filet
161,10,5.0,Tuna Sandwich 
161,12,3.0,Quesadillas
161,13,4.0,Grilled Shrimps
161,16,3.0,Biryani
161,19,2.0,Tacos
161,22,2.0,Tortillas
161,23,5.0,Brownies
161,25,2.0,Mloukhiyeh
161,28,4.0,Risotto
161,31,5.0,Chicken Strips
161,32,4.0,French Fries
161,33,3.0,Mashed Potatoes
161,34,5.0,Riz 3a Djej
161,35,5.0,Doughnut
161,36,5.0,Pain Perdu
161,38,1.0,Lazy Cake
161,39,3.0,Apple Pie
161,41,3.0,Molten Chocolate Cake
161,42,4.0,Crêpes
161,43,5.0,Pancakes
161,44,5.0,Shawarma
161,46,5.0,Shish Tawook
161,52,4.0,Loubye
161,56,4.0,Guacamole
161,57,5.0,Garlic Bread
161,61,4.0,Custard
161,62,3.0,Banana Bread
161,63,5.0,Scrambled Eggs
162,1,2.0,Pesto Pasta
162,2,4.0,Pasta with Tomato Sauce
162,3,5.0,Hamburger
162,4,4.0,Pizza Margherita
162,5,5.0,Steak
162,6,4.0,Chicken Burger
162,7,3.0,Fish Filet
162,8,5.0,Grilled Chicken with Vegetables 
162,9,5.0,Escalope
162,10,3.0,Tuna Sandwich 
162,11,4.0,Ravioli
162,12,5.0,Quesadillas
162,13,4.0,Grilled Shrimps
162,14,5.0,Chocolate Tart
162,15,3.0,Lasagna
162,16,2.0,Biryani
162,17,4.0,Croissants
162,18,5.0,Mozzarella Sticks
162,19,5.0,Tacos
162,21,5.0,Sushi
162,22,5.0,Tortillas
162,23,5.0,Brownies
162,24,5.0,Pepperoni Pizza
162,25,5.0,Mloukhiyeh
162,26,1.0,Falafel
162,27,1.0,Paella
162,28,1.0,Risotto
162,29,2.0,Ceasar Salad
162,30,2.0,Pasta Salad
162,31,4.0,Chicken Strips
162,32,5.0,French Fries
162,33,5.0,Mashed Potatoes
162,34,4.0,Riz 3a Djej
162,35,5.0,Doughnut
162,36,4.0,Pain Perdu
162,37,5.0,Cookies
162,38,4.0,Lazy Cake
162,39,2.0,Apple Pie
162,40,5.0,Macarons
162,41,4.0,Molten Chocolate Cake
162,42,5.0,Crêpes
162,43,4.0,Pancakes
162,44,5.0,Shawarma
162,45,3.0,Tiramisù
162,46,4.0,Shish Tawook
162,47,3.0,Bruschetta 
162,48,3.0,Spring Rolls
162,49,5.0,Fajitas
162,50,2.0,Lentil Soup
162,51,2.0,Fasoolia
162,53,4.0,Omelette
162,54,4.0,Avocado Toast
162,55,1.0,Salmon Tartare
162,56,5.0,Guacamole
162,57,5.0,Garlic Bread
162,60,5.0,Muffins
162,61,2.0,Custard
162,63,4.0,Scrambled Eggs
163,1,4.0,Pesto Pasta
163,2,5.0,Pasta with Tomato Sauce
163,3,5.0,Hamburger
163,4,4.0,Pizza Margherita
163,5,5.0,Steak
163,6,4.0,Chicken Burger
163,7,3.0,Fish Filet
163,8,4.0,Grilled Chicken with Vegetables 
163,9,5.0,Escalope
163,10,4.0,Tuna Sandwich 
163,11,4.0,Ravioli
163,12,5.0,Quesadillas
163,13,3.0,Grilled Shrimps
163,14,4.0,Chocolate Tart
163,15,4.0,Lasagna
163,16,3.0,Biryani
163,17,4.0,Croissants
163,18,4.0,Mozzarella Sticks
163,19,4.0,Tacos
163,20,3.0,Ramen Noodles
163,21,5.0,Sushi
163,22,4.0,Tortillas
163,23,3.0,Brownies
163,24,3.0,Pepperoni Pizza
163,25,4.0,Mloukhiyeh
163,26,5.0,Falafel
163,27,4.0,Paella
163,28,4.0,Risotto
163,29,4.0,Ceasar Salad
163,30,5.0,Pasta Salad
163,31,5.0,Chicken Strips
163,32,5.0,French Fries
163,33,4.0,Mashed Potatoes
163,34,5.0,Riz 3a Djej
163,35,5.0,Doughnut
163,36,5.0,Pain Perdu
163,37,5.0,Cookies
163,38,5.0,Lazy Cake
163,39,2.0,Apple Pie
163,40,4.0,Macarons
163,41,5.0,Molten Chocolate Cake
163,42,4.0,Crêpes
163,43,5.0,Pancakes
163,44,4.0,Shawarma
163,45,4.0,Tiramisù
163,46,4.0,Shish Tawook
163,47,4.0,Bruschetta 
163,48,4.0,Spring Rolls
163,49,5.0,Fajitas
163,50,4.0,Lentil Soup
163,51,4.0,Fasoolia
163,52,3.0,Loubye
163,53,4.0,Omelette
163,54,5.0,Avocado Toast
163,55,4.0,Salmon Tartare
163,56,4.0,Guacamole
163,57,5.0,Garlic Bread
163,58,4.0,Eggplant Parmigiana
163,59,2.0,Roasted Cauliflower
163,60,3.0,Muffins
163,61,2.0,Custard
163,62,4.0,Banana Bread
163,63,4.0,Scrambled Eggs
164,1,4.0,Pesto Pasta
164,2,4.0,Pasta with Tomato Sauce
164,3,4.0,Hamburger
164,4,5.0,Pizza Margherita
164,5,3.0,Steak
164,6,5.0,Chicken Burger
164,7,1.0,Fish Filet
164,8,4.0,Grilled Chicken with Vegetables 
164,9,5.0,Escalope
164,10,5.0,Tuna Sandwich 
164,11,3.0,Ravioli
164,12,5.0,Quesadillas
164,13,3.0,Grilled Shrimps
164,14,3.0,Chocolate Tart
164,15,4.0,Lasagna
164,16,3.0,Biryani
164,17,5.0,Croissants
164,18,5.0,Mozzarella Sticks
164,19,4.0,Tacos
164,20,4.0,Ramen Noodles
164,21,4.0,Sushi
164,22,5.0,Tortillas
164,23,4.0,Brownies
164,24,4.0,Pepperoni Pizza
164,25,2.0,Mloukhiyeh
164,26,2.0,Falafel
164,27,1.0,Paella
164,28,4.0,Risotto
164,29,5.0,Ceasar Salad
164,30,5.0,Pasta Salad
164,31,5.0,Chicken Strips
164,32,5.0,French Fries
164,33,3.0,Mashed Potatoes
164,34,4.0,Riz 3a Djej
164,35,4.0,Doughnut
164,36,5.0,Pain Perdu
164,37,4.0,Cookies
164,38,5.0,Lazy Cake
164,39,5.0,Apple Pie
164,40,5.0,Macarons
164,41,1.0,Molten Chocolate Cake
164,42,5.0,Crêpes
164,43,5.0,Pancakes
164,44,5.0,Shawarma
164,45,4.0,Tiramisù
164,46,5.0,Shish Tawook
164,48,2.0,Spring Rolls
164,49,5.0,Fajitas
164,50,3.0,Lentil Soup
164,51,2.0,Fasoolia
164,52,4.0,Loubye
164,53,4.0,Omelette
164,54,4.0,Avocado Toast
164,56,5.0,Guacamole
164,57,4.0,Garlic Bread
164,58,3.0,Eggplant Parmigiana
164,59,1.0,Roasted Cauliflower
164,60,3.0,Muffins
164,61,4.0,Custard
164,62,2.0,Banana Bread
164,63,4.0,Scrambled Eggs
165,1,3.0,Pesto Pasta
165,2,3.0,Pasta with Tomato Sauce
165,5,5.0,Steak
165,9,5.0,Escalope
165,12,3.0,Quesadillas
165,13,3.0,Grilled Shrimps
165,14,5.0,Chocolate Tart
165,19,3.0,Tacos
165,20,5.0,Ramen Noodles
165,21,5.0,Sushi
165,26,3.0,Falafel
165,30,3.0,Pasta Salad
165,31,4.0,Chicken Strips
165,34,4.0,Riz 3a Djej
165,35,5.0,Doughnut
165,36,4.0,Pain Perdu
165,39,5.0,Apple Pie
165,46,5.0,Shish Tawook
165,50,3.0,Lentil Soup
165,51,4.0,Fasoolia
165,52,4.0,Loubye
165,54,3.0,Avocado Toast
165,56,4.0,Guacamole
165,60,5.0,Muffins
165,62,4.0,Banana Bread
165,63,3.0,Scrambled Eggs
166,1,5.0,Pesto Pasta
166,2,3.0,Pasta with Tomato Sauce
166,3,5.0,Hamburger
166,4,5.0,Pizza Margherita
166,5,5.0,Steak
166,6,5.0,Chicken Burger
166,7,3.0,Fish Filet
166,8,5.0,Grilled Chicken with Vegetables 
166,9,5.0,Escalope
166,10,5.0,Tuna Sandwich 
166,11,4.0,Ravioli
166,12,3.0,Quesadillas
166,13,5.0,Grilled Shrimps
166,14,5.0,Chocolate Tart
166,15,4.0,Lasagna
166,16,3.0,Biryani
166,17,5.0,Croissants
166,18,4.0,Mozzarella Sticks
166,19,4.0,Tacos
166,20,4.0,Ramen Noodles
166,21,5.0,Sushi
166,22,5.0,Tortillas
166,23,5.0,Brownies
166,24,5.0,Pepperoni Pizza
166,25,4.0,Mloukhiyeh
166,26,5.0,Falafel
166,27,4.0,Paella
166,28,4.0,Risotto
166,29,5.0,Ceasar Salad
166,30,5.0,Pasta Salad
166,31,5.0,Chicken Strips
166,32,5.0,French Fries
166,33,5.0,Mashed Potatoes
166,34,4.0,Riz 3a Djej
166,35,5.0,Doughnut
166,36,4.0,Pain Perdu
166,37,5.0,Cookies
166,38,5.0,Lazy Cake
166,39,4.0,Apple Pie
166,40,2.0,Macarons
166,41,5.0,Molten Chocolate Cake
166,42,5.0,Crêpes
166,43,5.0,Pancakes
166,44,5.0,Shawarma
166,45,5.0,Tiramisù
166,46,5.0,Shish Tawook
166,47,3.0,Bruschetta 
166,48,5.0,Spring Rolls
166,49,2.0,Fajitas
166,50,2.0,Lentil Soup
166,51,3.0,Fasoolia
166,52,3.0,Loubye
166,53,2.0,Omelette
166,54,5.0,Avocado Toast
166,55,4.0,Salmon Tartare
166,56,5.0,Guacamole
166,57,4.0,Garlic Bread
166,58,1.0,Eggplant Parmigiana
166,59,2.0,Roasted Cauliflower
166,60,5.0,Muffins
166,61,4.0,Custard
166,62,1.0,Banana Bread
166,63,2.0,Scrambled Eggs
167,1,3.0,Pesto Pasta
167,2,5.0,Pasta with Tomato Sauce
167,3,5.0,Hamburger
167,4,5.0,Pizza Margherita
167,5,3.0,Steak
167,6,5.0,Chicken Burger
167,7,5.0,Fish Filet
167,8,5.0,Grilled Chicken with Vegetables 
167,9,5.0,Escalope
167,10,5.0,Tuna Sandwich 
167,11,5.0,Ravioli
167,12,5.0,Quesadillas
167,13,2.0,Grilled Shrimps
167,15,5.0,Lasagna
167,16,5.0,Biryani
167,17,5.0,Croissants
167,18,5.0,Mozzarella Sticks
167,19,5.0,Tacos
167,20,5.0,Ramen Noodles
167,21,5.0,Sushi
167,22,5.0,Tortillas
167,23,5.0,Brownies
167,24,5.0,Pepperoni Pizza
167,25,5.0,Mloukhiyeh
167,26,3.0,Falafel
167,27,2.0,Paella
167,28,3.0,Risotto
167,29,4.0,Ceasar Salad
167,30,5.0,Pasta Salad
167,31,5.0,Chicken Strips
167,32,5.0,French Fries
167,33,5.0,Mashed Potatoes
167,34,5.0,Riz 3a Djej
167,35,5.0,Doughnut
167,36,5.0,Pain Perdu
167,37,5.0,Cookies
167,38,5.0,Lazy Cake
167,39,5.0,Apple Pie
167,40,5.0,Macarons
167,41,5.0,Molten Chocolate Cake
167,42,5.0,Crêpes
167,43,5.0,Pancakes
167,44,5.0,Shawarma
167,45,5.0,Tiramisù
167,46,5.0,Shish Tawook
167,47,2.0,Bruschetta 
167,48,5.0,Spring Rolls
167,49,5.0,Fajitas
167,50,3.0,Lentil Soup
167,51,3.0,Fasoolia
167,52,3.0,Loubye
167,53,5.0,Omelette
167,54,5.0,Avocado Toast
167,55,2.0,Salmon Tartare
167,56,5.0,Guacamole
167,57,5.0,Garlic Bread
167,58,4.0,Eggplant Parmigiana
167,59,5.0,Roasted Cauliflower
167,60,5.0,Muffins
167,61,5.0,Custard
167,62,5.0,Banana Bread
167,63,5.0,Scrambled Eggs
168,1,5.0,Pesto Pasta
168,2,5.0,Pasta with Tomato Sauce
168,3,5.0,Hamburger
168,4,5.0,Pizza Margherita
168,5,5.0,Steak
168,6,1.0,Chicken Burger
168,8,5.0,Grilled Chicken with Vegetables 
168,9,5.0,Escalope
168,10,4.0,Tuna Sandwich 
168,11,2.0,Ravioli
168,12,3.0,Quesadillas
168,13,5.0,Grilled Shrimps
168,14,2.0,Chocolate Tart
168,15,5.0,Lasagna
168,16,1.0,Biryani
168,17,5.0,Croissants
168,18,5.0,Mozzarella Sticks
168,19,3.0,Tacos
168,20,4.0,Ramen Noodles
168,21,5.0,Sushi
168,22,3.0,Tortillas
168,23,5.0,Brownies
168,24,2.0,Pepperoni Pizza
168,25,5.0,Mloukhiyeh
168,26,4.0,Falafel
168,27,2.0,Paella
168,28,2.0,Risotto
168,29,3.0,Ceasar Salad
168,30,4.0,Pasta Salad
168,31,2.0,Chicken Strips
168,32,5.0,French Fries
168,33,5.0,Mashed Potatoes
168,34,4.0,Riz 3a Djej
168,35,4.0,Doughnut
168,36,5.0,Pain Perdu
168,37,5.0,Cookies
168,38,2.0,Lazy Cake
168,39,3.0,Apple Pie
168,40,4.0,Macarons
168,41,1.0,Molten Chocolate Cake
168,42,5.0,Crêpes
168,43,5.0,Pancakes
168,44,5.0,Shawarma
168,45,3.0,Tiramisù
168,46,5.0,Shish Tawook
168,47,2.0,Bruschetta 
168,48,2.0,Spring Rolls
168,49,5.0,Fajitas
168,50,2.0,Lentil Soup
168,51,5.0,Fasoolia
168,52,4.0,Loubye
168,53,5.0,Omelette
168,54,1.0,Avocado Toast
168,55,1.0,Salmon Tartare
168,56,2.0,Guacamole
168,57,2.0,Garlic Bread
168,59,3.0,Roasted Cauliflower
168,60,5.0,Muffins
168,62,5.0,Banana Bread
168,63,5.0,Scrambled Eggs
169,1,5.0,Pesto Pasta
169,2,4.0,Pasta with Tomato Sauce
169,3,5.0,Hamburger
169,4,5.0,Pizza Margherita
169,5,5.0,Steak
169,6,5.0,Chicken Burger
169,7,5.0,Fish Filet
169,8,5.0,Grilled Chicken with Vegetables 
169,9,4.0,Escalope
169,10,4.0,Tuna Sandwich 
169,11,5.0,Ravioli
169,12,5.0,Quesadillas
169,13,5.0,Grilled Shrimps
169,14,4.0,Chocolate Tart
169,15,5.0,Lasagna
169,16,4.0,Biryani
169,17,4.0,Croissants
169,18,5.0,Mozzarella Sticks
169,19,5.0,Tacos
169,20,4.0,Ramen Noodles
169,21,5.0,Sushi
